,month,metric_total,topic_id,metric
2,2019_03_01,2.0,79,total_sellers
3,2019_04_01,2.0,79,total_sellers
4,2019_05_01,1.0,79,total_sellers
5,2019_06_01,2.0,79,total_sellers
6,2019_07_01,1.0,79,total_sellers
7,2019_08_01,2.0,79,total_sellers
8,2019_09_01,2.0,79,total_sellers
9,2019_10_01,3.0,79,total_sellers
10,2019_11_01,2.0,79,total_sellers
11,2019_12_01,4.0,79,total_sellers
12,2020_01_01,3.0,79,total_sellers
13,2020_02_01,4.0,79,total_sellers
14,2020_03_01,8.0,79,total_sellers
15,2020_04_01,17.0,79,total_sellers
16,2020_05_01,30.0,79,total_sellers
17,2020_06_01,55.0,79,total_sellers
18,2020_07_01,89.0,79,total_sellers
19,2020_08_01,104.0,79,total_sellers
20,2020_09_01,89.0,79,total_sellers
21,2020_10_01,74.0,79,total_sellers
22,2020_11_01,57.0,79,total_sellers
23,2020_12_01,16.0,79,total_sellers
24,,229.0,79,total_sellers
0,2019-01-01,15.0,80,total_enrollments
1,2019-02-01,13.0,80,total_enrollments
2,2019-03-01,16.0,80,total_enrollments
3,2019-04-01,15.0,80,total_enrollments
4,2019-05-01,12.0,80,total_enrollments
5,2019-06-01,16.0,80,total_enrollments
6,2019-07-01,13.0,80,total_enrollments
7,2019-08-01,5.0,80,total_enrollments
8,2019-09-01,9.0,80,total_enrollments
9,2019-10-01,35.0,80,total_enrollments
10,2019-11-01,17.0,80,total_enrollments
11,2019-12-01,15.0,80,total_enrollments
12,2020-01-01,31.0,80,total_enrollments
13,2020-02-01,27.0,80,total_enrollments
14,2020-03-01,304.0,80,total_enrollments
15,2020-04-01,523.0,80,total_enrollments
16,2020-05-01,501.0,80,total_enrollments
17,2020-06-01,1406.0,80,total_enrollments
18,2020-07-01,2052.0,80,total_enrollments
19,2020-08-01,1136.0,80,total_enrollments
20,2020-09-01,574.0,80,total_enrollments
21,2020-10-01,558.0,80,total_enrollments
22,2020-11-01,469.0,80,total_enrollments
23,2020-12-01,27.0,80,total_enrollments
24,,0.0,80,total_enrollments
0,2019_01_01,15.0,80,new_buyers
1,2019_02_01,13.0,80,new_buyers
2,2019_03_01,14.0,80,new_buyers
3,2019_04_01,13.0,80,new_buyers
4,2019_05_01,12.0,80,new_buyers
5,2019_06_01,16.0,80,new_buyers
6,2019_07_01,12.0,80,new_buyers
7,2019_08_01,5.0,80,new_buyers
8,2019_09_01,9.0,80,new_buyers
9,2019_10_01,30.0,80,new_buyers
10,2019_11_01,17.0,80,new_buyers
11,2019_12_01,11.0,80,new_buyers
12,2020_01_01,29.0,80,new_buyers
13,2020_02_01,24.0,80,new_buyers
14,2020_03_01,266.0,80,new_buyers
15,2020_04_01,434.0,80,new_buyers
16,2020_05_01,419.0,80,new_buyers
17,2020_06_01,1179.0,80,new_buyers
18,2020_07_01,1671.0,80,new_buyers
19,2020_08_01,942.0,80,new_buyers
20,2020_09_01,478.0,80,new_buyers
21,2020_10_01,432.0,80,new_buyers
22,2020_11_01,393.0,80,new_buyers
23,2020_12_01,24.0,80,new_buyers
24,,0.0,80,new_buyers
0,2019_01_01,15.0,80,total_buyers
1,2019_02_01,13.0,80,total_buyers
2,2019_03_01,14.0,80,total_buyers
3,2019_04_01,13.0,80,total_buyers
4,2019_05_01,12.0,80,total_buyers
5,2019_06_01,16.0,80,total_buyers
6,2019_07_01,12.0,80,total_buyers
7,2019_08_01,5.0,80,total_buyers
8,2019_09_01,9.0,80,total_buyers
9,2019_10_01,30.0,80,total_buyers
10,2019_11_01,17.0,80,total_buyers
11,2019_12_01,11.0,80,total_buyers
12,2020_01_01,29.0,80,total_buyers
13,2020_02_01,24.0,80,total_buyers
14,2020_03_01,266.0,80,total_buyers
15,2020_04_01,434.0,80,total_buyers
16,2020_05_01,419.0,80,total_buyers
17,2020_06_01,1186.0,80,total_buyers
18,2020_07_01,1690.0,80,total_buyers
19,2020_08_01,961.0,80,total_buyers
20,2020_09_01,501.0,80,total_buyers
21,2020_10_01,453.0,80,total_buyers
22,2020_11_01,419.0,80,total_buyers
23,2020_12_01,24.0,80,total_buyers
24,,131.0,80,total_buyers
0,2019_01_01,1449.0,80,bookings
1,2019_02_01,804.0,80,bookings
2,2019_03_01,482.0,80,bookings
3,2019_04_01,426.0,80,bookings
4,2019_05_01,511.0,80,bookings
5,2019_06_01,707.0,80,bookings
6,2019_07_01,495.0,80,bookings
7,2019_08_01,381.0,80,bookings
8,2019_09_01,502.0,80,bookings
9,2019_10_01,1075.0,80,bookings
10,2019_11_01,961.0,80,bookings
11,2019_12_01,279.0,80,bookings
12,2020_01_01,1476.0,80,bookings
13,2020_02_01,1013.0,80,bookings
14,2020_03_01,10734.0,80,bookings
15,2020_04_01,11807.0,80,bookings
16,2020_05_01,10645.0,80,bookings
17,2020_06_01,30737.5,80,bookings
18,2020_07_01,43453.0,80,bookings
19,2020_08_01,23070.0,80,bookings
20,2020_09_01,13617.0,80,bookings
21,2020_10_01,13850.0,80,bookings
22,2020_11_01,12029.0,80,bookings
23,2020_12_01,767.0,80,bookings
24,,,80,bookings
0,2019_01_01,3.0,80,activities_created
1,2019_02_01,1.0,80,activities_created
2,2019_03_01,4.0,80,activities_created
3,2019_04_01,2.0,80,activities_created
4,2019_05_01,1.0,80,activities_created
5,2019_08_01,2.0,80,activities_created
6,2019_09_01,2.0,80,activities_created
7,2019_10_01,1.0,80,activities_created
8,2019_11_01,1.0,80,activities_created
9,2019_12_01,1.0,80,activities_created
10,2020_01_01,1.0,80,activities_created
11,2020_02_01,2.0,80,activities_created
12,2020_03_01,16.0,80,activities_created
13,2020_04_01,27.0,80,activities_created
14,2020_05_01,59.0,80,activities_created
15,2020_06_01,110.0,80,activities_created
16,2020_07_01,87.0,80,activities_created
17,2020_08_01,84.0,80,activities_created
18,2020_09_01,43.0,80,activities_created
19,2020_10_01,23.0,80,activities_created
20,2020_11_01,23.0,80,activities_created
0,2019_01_01,4.0,80,total_sellers
1,2019_02_01,4.0,80,total_sellers
2,2019_03_01,3.0,80,total_sellers
3,2019_04_01,5.0,80,total_sellers
4,2019_05_01,3.0,80,total_sellers
5,2019_06_01,5.0,80,total_sellers
6,2019_07_01,4.0,80,total_sellers
7,2019_08_01,4.0,80,total_sellers
8,2019_09_01,6.0,80,total_sellers
9,2019_10_01,9.0,80,total_sellers
10,2019_11_01,9.0,80,total_sellers
11,2019_12_01,6.0,80,total_sellers
12,2020_01_01,7.0,80,total_sellers
13,2020_02_01,7.0,80,total_sellers
14,2020_03_01,17.0,80,total_sellers
15,2020_04_01,21.0,80,total_sellers
16,2020_05_01,47.0,80,total_sellers
17,2020_06_01,91.0,80,total_sellers
18,2020_07_01,125.0,80,total_sellers
19,2020_08_01,121.0,80,total_sellers
20,2020_09_01,81.0,80,total_sellers
21,2020_10_01,71.0,80,total_sellers
22,2020_11_01,71.0,80,total_sellers
23,2020_12_01,19.0,80,total_sellers
24,,277.0,80,total_sellers
0,2019-01-01,7.0,81,total_enrollments
1,2019-02-01,11.0,81,total_enrollments
2,2019-03-01,10.0,81,total_enrollments
3,2019-04-01,3.0,81,total_enrollments
4,2019-05-01,5.0,81,total_enrollments
5,2019-06-01,9.0,81,total_enrollments
6,2019-07-01,10.0,81,total_enrollments
7,2019-08-01,19.0,81,total_enrollments
8,2019-09-01,17.0,81,total_enrollments
9,2019-10-01,24.0,81,total_enrollments
10,2019-11-01,26.0,81,total_enrollments
11,2019-12-01,27.0,81,total_enrollments
12,2020-01-01,43.0,81,total_enrollments
13,2020-02-01,28.0,81,total_enrollments
14,2020-03-01,343.0,81,total_enrollments
15,2020-04-01,747.0,81,total_enrollments
16,2020-05-01,1121.0,81,total_enrollments
17,2020-06-01,1593.0,81,total_enrollments
18,2020-07-01,2033.0,81,total_enrollments
19,2020-08-01,1584.0,81,total_enrollments
20,2020-09-01,1245.0,81,total_enrollments
21,2020-10-01,984.0,81,total_enrollments
22,2020-11-01,968.0,81,total_enrollments
23,2020-12-01,56.0,81,total_enrollments
24,,0.0,81,total_enrollments
0,2019_01_01,7.0,81,new_buyers
1,2019_02_01,10.0,81,new_buyers
2,2019_03_01,8.0,81,new_buyers
3,2019_04_01,3.0,81,new_buyers
4,2019_05_01,4.0,81,new_buyers
5,2019_06_01,9.0,81,new_buyers
6,2019_07_01,8.0,81,new_buyers
7,2019_08_01,14.0,81,new_buyers
8,2019_09_01,11.0,81,new_buyers
9,2019_10_01,18.0,81,new_buyers
10,2019_11_01,21.0,81,new_buyers
11,2019_12_01,22.0,81,new_buyers
12,2020_01_01,34.0,81,new_buyers
13,2020_02_01,24.0,81,new_buyers
14,2020_03_01,266.0,81,new_buyers
15,2020_04_01,533.0,81,new_buyers
16,2020_05_01,793.0,81,new_buyers
17,2020_06_01,1219.0,81,new_buyers
18,2020_07_01,1424.0,81,new_buyers
19,2020_08_01,1127.0,81,new_buyers
20,2020_09_01,810.0,81,new_buyers
21,2020_10_01,632.0,81,new_buyers
22,2020_11_01,654.0,81,new_buyers
23,2020_12_01,46.0,81,new_buyers
24,,0.0,81,new_buyers
0,2019_01_01,7.0,81,total_buyers
1,2019_02_01,10.0,81,total_buyers
2,2019_03_01,8.0,81,total_buyers
3,2019_04_01,4.0,81,total_buyers
4,2019_05_01,5.0,81,total_buyers
5,2019_06_01,10.0,81,total_buyers
6,2019_07_01,10.0,81,total_buyers
7,2019_08_01,14.0,81,total_buyers
8,2019_09_01,12.0,81,total_buyers
9,2019_10_01,18.0,81,total_buyers
10,2019_11_01,22.0,81,total_buyers
11,2019_12_01,22.0,81,total_buyers
12,2020_01_01,35.0,81,total_buyers
13,2020_02_01,25.0,81,total_buyers
14,2020_03_01,267.0,81,total_buyers
15,2020_04_01,541.0,81,total_buyers
16,2020_05_01,801.0,81,total_buyers
17,2020_06_01,1253.0,81,total_buyers
18,2020_07_01,1515.0,81,total_buyers
19,2020_08_01,1359.0,81,total_buyers
20,2020_09_01,1005.0,81,total_buyers
21,2020_10_01,856.0,81,total_buyers
22,2020_11_01,926.0,81,total_buyers
23,2020_12_01,45.0,81,total_buyers
24,,104.0,81,total_buyers
0,2019_01_01,700.0,81,bookings
1,2019_02_01,2041.0,81,bookings
2,2019_03_01,1698.0,81,bookings
3,2019_04_01,219.0,81,bookings
4,2019_05_01,360.0,81,bookings
5,2019_06_01,943.0,81,bookings
6,2019_07_01,2609.0,81,bookings
7,2019_08_01,2441.0,81,bookings
8,2019_09_01,2590.0,81,bookings
9,2019_10_01,2232.0,81,bookings
10,2019_11_01,2524.0,81,bookings
11,2019_12_01,3182.0,81,bookings
12,2020_01_01,6067.0,81,bookings
13,2020_02_01,2797.0,81,bookings
14,2020_03_01,23998.5,81,bookings
15,2020_04_01,39287.0,81,bookings
16,2020_05_01,58159.0,81,bookings
17,2020_06_01,88515.0,81,bookings
18,2020_07_01,99445.0,81,bookings
19,2020_08_01,105951.5,81,bookings
20,2020_09_01,87118.0,81,bookings
21,2020_10_01,70723.0,81,bookings
22,2020_11_01,85479.5,81,bookings
23,2020_12_01,2692.0,81,bookings
24,,,81,bookings
0,2019_01_01,1.0,81,activities_created
1,2019_03_01,1.0,81,activities_created
2,2019_07_01,5.0,81,activities_created
3,2019_08_01,1.0,81,activities_created
4,2019_09_01,8.0,81,activities_created
5,2019_10_01,3.0,81,activities_created
6,2019_11_01,4.0,81,activities_created
7,2019_12_01,5.0,81,activities_created
8,2020_01_01,3.0,81,activities_created
9,2020_03_01,36.0,81,activities_created
10,2020_04_01,48.0,81,activities_created
11,2020_05_01,47.0,81,activities_created
12,2020_06_01,69.0,81,activities_created
13,2020_07_01,90.0,81,activities_created
14,2020_08_01,88.0,81,activities_created
15,2020_09_01,55.0,81,activities_created
16,2020_10_01,15.0,81,activities_created
17,2020_11_01,8.0,81,activities_created
0,2019_01_01,2.0,81,total_sellers
1,2019_02_01,3.0,81,total_sellers
2,2019_03_01,3.0,81,total_sellers
3,2019_04_01,2.0,81,total_sellers
4,2019_05_01,3.0,81,total_sellers
5,2019_06_01,4.0,81,total_sellers
6,2019_07_01,3.0,81,total_sellers
7,2019_08_01,5.0,81,total_sellers
8,2019_09_01,5.0,81,total_sellers
9,2019_10_01,3.0,81,total_sellers
10,2019_11_01,6.0,81,total_sellers
11,2019_12_01,5.0,81,total_sellers
12,2020_01_01,5.0,81,total_sellers
13,2020_02_01,6.0,81,total_sellers
14,2020_03_01,15.0,81,total_sellers
15,2020_04_01,27.0,81,total_sellers
16,2020_05_01,37.0,81,total_sellers
17,2020_06_01,68.0,81,total_sellers
18,2020_07_01,91.0,81,total_sellers
19,2020_08_01,100.0,81,total_sellers
20,2020_09_01,82.0,81,total_sellers
21,2020_10_01,75.0,81,total_sellers
22,2020_11_01,65.0,81,total_sellers
23,2020_12_01,22.0,81,total_sellers
24,,187.0,81,total_sellers
0,2019-02-01,2.0,82,total_enrollments
1,2019-03-01,2.0,82,total_enrollments
2,2019-05-01,2.0,82,total_enrollments
3,2019-06-01,6.0,82,total_enrollments
4,2019-07-01,6.0,82,total_enrollments
5,2019-08-01,9.0,82,total_enrollments
6,2019-09-01,15.0,82,total_enrollments
7,2019-10-01,13.0,82,total_enrollments
8,2019-11-01,15.0,82,total_enrollments
9,2019-12-01,10.0,82,total_enrollments
10,2020-01-01,5.0,82,total_enrollments
11,2020-02-01,21.0,82,total_enrollments
12,2020-03-01,252.0,82,total_enrollments
13,2020-04-01,1427.0,82,total_enrollments
14,2020-05-01,2050.0,82,total_enrollments
15,2020-06-01,3115.0,82,total_enrollments
16,2020-07-01,3755.0,82,total_enrollments
17,2020-08-01,3276.0,82,total_enrollments
18,2020-09-01,1737.0,82,total_enrollments
19,2020-10-01,1231.0,82,total_enrollments
20,2020-11-01,1558.0,82,total_enrollments
21,2020-12-01,98.0,82,total_enrollments
22,,0.0,82,total_enrollments
0,2019_02_01,1.0,82,new_buyers
1,2019_03_01,1.0,82,new_buyers
2,2019_05_01,2.0,82,new_buyers
3,2019_06_01,6.0,82,new_buyers
4,2019_07_01,6.0,82,new_buyers
5,2019_08_01,9.0,82,new_buyers
6,2019_09_01,14.0,82,new_buyers
7,2019_10_01,9.0,82,new_buyers
8,2019_11_01,15.0,82,new_buyers
9,2019_12_01,10.0,82,new_buyers
10,2020_01_01,5.0,82,new_buyers
11,2020_02_01,19.0,82,new_buyers
12,2020_03_01,232.0,82,new_buyers
13,2020_04_01,1191.0,82,new_buyers
14,2020_05_01,1636.0,82,new_buyers
15,2020_06_01,2503.0,82,new_buyers
16,2020_07_01,2796.0,82,new_buyers
17,2020_08_01,2499.0,82,new_buyers
18,2020_09_01,1360.0,82,new_buyers
19,2020_10_01,980.0,82,new_buyers
20,2020_11_01,1230.0,82,new_buyers
21,2020_12_01,88.0,82,new_buyers
22,,0.0,82,new_buyers
0,2019_02_01,1.0,82,total_buyers
1,2019_03_01,1.0,82,total_buyers
2,2019_05_01,2.0,82,total_buyers
3,2019_06_01,6.0,82,total_buyers
4,2019_07_01,6.0,82,total_buyers
5,2019_08_01,9.0,82,total_buyers
6,2019_09_01,14.0,82,total_buyers
7,2019_10_01,9.0,82,total_buyers
8,2019_11_01,15.0,82,total_buyers
9,2019_12_01,10.0,82,total_buyers
10,2020_01_01,5.0,82,total_buyers
11,2020_02_01,19.0,82,total_buyers
12,2020_03_01,232.0,82,total_buyers
13,2020_04_01,1191.0,82,total_buyers
14,2020_05_01,1641.0,82,total_buyers
15,2020_06_01,2512.0,82,total_buyers
16,2020_07_01,2819.0,82,total_buyers
17,2020_08_01,2538.0,82,total_buyers
18,2020_09_01,1407.0,82,total_buyers
19,2020_10_01,1030.0,82,total_buyers
20,2020_11_01,1306.0,82,total_buyers
21,2020_12_01,88.0,82,total_buyers
22,,23.0,82,total_buyers
0,2019_02_01,96.0,82,bookings
1,2019_03_01,96.0,82,bookings
2,2019_05_01,71.0,82,bookings
3,2019_06_01,250.0,82,bookings
4,2019_07_01,210.0,82,bookings
5,2019_08_01,236.0,82,bookings
6,2019_09_01,540.0,82,bookings
7,2019_10_01,436.0,82,bookings
8,2019_11_01,540.0,82,bookings
9,2019_12_01,345.0,82,bookings
10,2020_01_01,180.0,82,bookings
11,2020_02_01,594.0,82,bookings
12,2020_03_01,4536.0,82,bookings
13,2020_04_01,19752.0,82,bookings
14,2020_05_01,28063.0,82,bookings
15,2020_06_01,45538.0,82,bookings
16,2020_07_01,49632.0,82,bookings
17,2020_08_01,45226.0,82,bookings
18,2020_09_01,25464.0,82,bookings
19,2020_10_01,18746.0,82,bookings
20,2020_11_01,24843.0,82,bookings
21,2020_12_01,1290.0,82,bookings
22,,,82,bookings
0,2019_05_01,1.0,82,activities_created
1,2019_06_01,1.0,82,activities_created
2,2019_07_01,1.0,82,activities_created
3,2019_12_01,1.0,82,activities_created
4,2020_01_01,2.0,82,activities_created
5,2020_02_01,2.0,82,activities_created
6,2020_03_01,8.0,82,activities_created
7,2020_04_01,29.0,82,activities_created
8,2020_05_01,58.0,82,activities_created
9,2020_06_01,88.0,82,activities_created
10,2020_07_01,106.0,82,activities_created
11,2020_08_01,85.0,82,activities_created
12,2020_09_01,61.0,82,activities_created
13,2020_10_01,26.0,82,activities_created
14,2020_11_01,27.0,82,activities_created
0,2019_02_01,1.0,82,total_sellers
1,2019_03_01,1.0,82,total_sellers
2,2019_05_01,2.0,82,total_sellers
3,2019_06_01,2.0,82,total_sellers
4,2019_07_01,3.0,82,total_sellers
5,2019_08_01,2.0,82,total_sellers
6,2019_09_01,1.0,82,total_sellers
7,2019_10_01,2.0,82,total_sellers
8,2019_11_01,1.0,82,total_sellers
9,2019_12_01,2.0,82,total_sellers
10,2020_01_01,1.0,82,total_sellers
11,2020_02_01,2.0,82,total_sellers
12,2020_03_01,8.0,82,total_sellers
13,2020_04_01,28.0,82,total_sellers
14,2020_05_01,47.0,82,total_sellers
15,2020_06_01,94.0,82,total_sellers
16,2020_07_01,132.0,82,total_sellers
17,2020_08_01,148.0,82,total_sellers
18,2020_09_01,120.0,82,total_sellers
19,2020_10_01,98.0,82,total_sellers
20,2020_11_01,83.0,82,total_sellers
21,2020_12_01,29.0,82,total_sellers
22,,313.0,82,total_sellers
0,2019-01-01,14.0,83,total_enrollments
1,2019-02-01,10.0,83,total_enrollments
2,2019-03-01,14.0,83,total_enrollments
3,2019-04-01,9.0,83,total_enrollments
4,2019-05-01,10.0,83,total_enrollments
5,2019-06-01,31.0,83,total_enrollments
6,2019-07-01,23.0,83,total_enrollments
7,2019-08-01,25.0,83,total_enrollments
8,2019-09-01,18.0,83,total_enrollments
9,2019-10-01,36.0,83,total_enrollments
10,2019-11-01,23.0,83,total_enrollments
11,2019-12-01,34.0,83,total_enrollments
12,2020-01-01,115.0,83,total_enrollments
13,2020-02-01,64.0,83,total_enrollments
14,2020-03-01,593.0,83,total_enrollments
15,2020-04-01,803.0,83,total_enrollments
16,2020-05-01,962.0,83,total_enrollments
17,2020-06-01,2260.0,83,total_enrollments
18,2020-07-01,2769.0,83,total_enrollments
19,2020-08-01,3187.0,83,total_enrollments
20,2020-09-01,1422.0,83,total_enrollments
21,2020-10-01,1012.0,83,total_enrollments
22,2020-11-01,713.0,83,total_enrollments
23,2020-12-01,48.0,83,total_enrollments
24,,0.0,83,total_enrollments
0,2019_01_01,10.0,83,new_buyers
1,2019_02_01,7.0,83,new_buyers
2,2019_03_01,12.0,83,new_buyers
3,2019_04_01,7.0,83,new_buyers
4,2019_05_01,8.0,83,new_buyers
5,2019_06_01,21.0,83,new_buyers
6,2019_07_01,19.0,83,new_buyers
7,2019_08_01,24.0,83,new_buyers
8,2019_09_01,16.0,83,new_buyers
9,2019_10_01,32.0,83,new_buyers
10,2019_11_01,21.0,83,new_buyers
11,2019_12_01,32.0,83,new_buyers
12,2020_01_01,102.0,83,new_buyers
13,2020_02_01,57.0,83,new_buyers
14,2020_03_01,491.0,83,new_buyers
15,2020_04_01,665.0,83,new_buyers
16,2020_05_01,791.0,83,new_buyers
17,2020_06_01,1796.0,83,new_buyers
18,2020_07_01,2211.0,83,new_buyers
19,2020_08_01,2384.0,83,new_buyers
20,2020_09_01,1113.0,83,new_buyers
21,2020_10_01,843.0,83,new_buyers
22,2020_11_01,554.0,83,new_buyers
23,2020_12_01,42.0,83,new_buyers
24,,0.0,83,new_buyers
0,2019_01_01,10.0,83,total_buyers
1,2019_02_01,7.0,83,total_buyers
2,2019_03_01,12.0,83,total_buyers
3,2019_04_01,7.0,83,total_buyers
4,2019_05_01,8.0,83,total_buyers
5,2019_06_01,21.0,83,total_buyers
6,2019_07_01,19.0,83,total_buyers
7,2019_08_01,24.0,83,total_buyers
8,2019_09_01,17.0,83,total_buyers
9,2019_10_01,34.0,83,total_buyers
10,2019_11_01,23.0,83,total_buyers
11,2019_12_01,34.0,83,total_buyers
12,2020_01_01,104.0,83,total_buyers
13,2020_02_01,58.0,83,total_buyers
14,2020_03_01,491.0,83,total_buyers
15,2020_04_01,671.0,83,total_buyers
16,2020_05_01,802.0,83,total_buyers
17,2020_06_01,1809.0,83,total_buyers
18,2020_07_01,2221.0,83,total_buyers
19,2020_08_01,2397.0,83,total_buyers
20,2020_09_01,1172.0,83,total_buyers
21,2020_10_01,918.0,83,total_buyers
22,2020_11_01,652.0,83,total_buyers
23,2020_12_01,42.0,83,total_buyers
24,,118.0,83,total_buyers
0,2019_01_01,929.0,83,bookings
1,2019_02_01,628.0,83,bookings
2,2019_03_01,1011.0,83,bookings
3,2019_04_01,334.0,83,bookings
4,2019_05_01,171.0,83,bookings
5,2019_06_01,1271.0,83,bookings
6,2019_07_01,458.0,83,bookings
7,2019_08_01,1397.0,83,bookings
8,2019_09_01,948.0,83,bookings
9,2019_10_01,1679.0,83,bookings
10,2019_11_01,868.0,83,bookings
11,2019_12_01,1350.0,83,bookings
12,2020_01_01,2993.0,83,bookings
13,2020_02_01,2218.0,83,bookings
14,2020_03_01,16300.0,83,bookings
15,2020_04_01,20159.0,83,bookings
16,2020_05_01,25742.0,83,bookings
17,2020_06_01,65303.0,83,bookings
18,2020_07_01,68295.0,83,bookings
19,2020_08_01,70885.0,83,bookings
20,2020_09_01,36852.0,83,bookings
21,2020_10_01,26206.0,83,bookings
22,2020_11_01,25077.0,83,bookings
23,2020_12_01,1906.0,83,bookings
24,,,83,bookings
0,2019_01_01,1.0,83,activities_created
1,2019_03_01,1.0,83,activities_created
2,2019_04_01,1.0,83,activities_created
3,2019_05_01,4.0,83,activities_created
4,2019_06_01,1.0,83,activities_created
5,2019_07_01,3.0,83,activities_created
6,2019_08_01,1.0,83,activities_created
7,2019_10_01,3.0,83,activities_created
8,2019_11_01,2.0,83,activities_created
9,2019_12_01,3.0,83,activities_created
10,2020_01_01,7.0,83,activities_created
11,2020_02_01,4.0,83,activities_created
12,2020_03_01,18.0,83,activities_created
13,2020_04_01,41.0,83,activities_created
14,2020_05_01,35.0,83,activities_created
15,2020_06_01,75.0,83,activities_created
16,2020_07_01,105.0,83,activities_created
17,2020_08_01,98.0,83,activities_created
18,2020_09_01,58.0,83,activities_created
19,2020_10_01,16.0,83,activities_created
20,2020_11_01,11.0,83,activities_created
0,2019_01_01,5.0,83,total_sellers
1,2019_02_01,5.0,83,total_sellers
2,2019_03_01,6.0,83,total_sellers
3,2019_04_01,4.0,83,total_sellers
4,2019_05_01,3.0,83,total_sellers
5,2019_06_01,6.0,83,total_sellers
6,2019_07_01,6.0,83,total_sellers
7,2019_08_01,8.0,83,total_sellers
8,2019_09_01,7.0,83,total_sellers
9,2019_10_01,8.0,83,total_sellers
10,2019_11_01,9.0,83,total_sellers
11,2019_12_01,7.0,83,total_sellers
12,2020_01_01,16.0,83,total_sellers
13,2020_02_01,12.0,83,total_sellers
14,2020_03_01,28.0,83,total_sellers
15,2020_04_01,46.0,83,total_sellers
16,2020_05_01,49.0,83,total_sellers
17,2020_06_01,79.0,83,total_sellers
18,2020_07_01,122.0,83,total_sellers
19,2020_08_01,154.0,83,total_sellers
20,2020_09_01,120.0,83,total_sellers
21,2020_10_01,87.0,83,total_sellers
22,2020_11_01,80.0,83,total_sellers
23,2020_12_01,25.0,83,total_sellers
24,,328.0,83,total_sellers
0,2019-01-01,12.0,84,total_enrollments
1,2019-02-01,20.0,84,total_enrollments
2,2019-03-01,24.0,84,total_enrollments
3,2019-04-01,14.0,84,total_enrollments
4,2019-05-01,18.0,84,total_enrollments
5,2019-06-01,8.0,84,total_enrollments
6,2019-07-01,12.0,84,total_enrollments
7,2019-08-01,26.0,84,total_enrollments
8,2019-09-01,18.0,84,total_enrollments
9,2019-10-01,23.0,84,total_enrollments
10,2019-11-01,11.0,84,total_enrollments
11,2019-12-01,19.0,84,total_enrollments
12,2020-01-01,22.0,84,total_enrollments
13,2020-02-01,22.0,84,total_enrollments
14,2020-03-01,759.0,84,total_enrollments
15,2020-04-01,1410.0,84,total_enrollments
16,2020-05-01,942.0,84,total_enrollments
17,2020-06-01,936.0,84,total_enrollments
18,2020-07-01,764.0,84,total_enrollments
19,2020-08-01,841.0,84,total_enrollments
20,2020-09-01,730.0,84,total_enrollments
21,2020-10-01,604.0,84,total_enrollments
22,2020-11-01,255.0,84,total_enrollments
23,2020-12-01,15.0,84,total_enrollments
24,,0.0,84,total_enrollments
0,2019_01_01,10.0,84,new_buyers
1,2019_02_01,18.0,84,new_buyers
2,2019_03_01,21.0,84,new_buyers
3,2019_04_01,13.0,84,new_buyers
4,2019_05_01,17.0,84,new_buyers
5,2019_06_01,8.0,84,new_buyers
6,2019_07_01,10.0,84,new_buyers
7,2019_08_01,23.0,84,new_buyers
8,2019_09_01,17.0,84,new_buyers
9,2019_10_01,20.0,84,new_buyers
10,2019_11_01,8.0,84,new_buyers
11,2019_12_01,12.0,84,new_buyers
12,2020_01_01,22.0,84,new_buyers
13,2020_02_01,21.0,84,new_buyers
14,2020_03_01,612.0,84,new_buyers
15,2020_04_01,1125.0,84,new_buyers
16,2020_05_01,740.0,84,new_buyers
17,2020_06_01,763.0,84,new_buyers
18,2020_07_01,638.0,84,new_buyers
19,2020_08_01,724.0,84,new_buyers
20,2020_09_01,624.0,84,new_buyers
21,2020_10_01,506.0,84,new_buyers
22,2020_11_01,224.0,84,new_buyers
23,2020_12_01,15.0,84,new_buyers
24,,0.0,84,new_buyers
0,2019_01_01,10.0,84,total_buyers
1,2019_02_01,18.0,84,total_buyers
2,2019_03_01,21.0,84,total_buyers
3,2019_04_01,13.0,84,total_buyers
4,2019_05_01,17.0,84,total_buyers
5,2019_06_01,8.0,84,total_buyers
6,2019_07_01,10.0,84,total_buyers
7,2019_08_01,23.0,84,total_buyers
8,2019_09_01,17.0,84,total_buyers
9,2019_10_01,20.0,84,total_buyers
10,2019_11_01,8.0,84,total_buyers
11,2019_12_01,12.0,84,total_buyers
12,2020_01_01,22.0,84,total_buyers
13,2020_02_01,21.0,84,total_buyers
14,2020_03_01,614.0,84,total_buyers
15,2020_04_01,1139.0,84,total_buyers
16,2020_05_01,769.0,84,total_buyers
17,2020_06_01,790.0,84,total_buyers
18,2020_07_01,666.0,84,total_buyers
19,2020_08_01,751.0,84,total_buyers
20,2020_09_01,638.0,84,total_buyers
21,2020_10_01,522.0,84,total_buyers
22,2020_11_01,240.0,84,total_buyers
23,2020_12_01,15.0,84,total_buyers
24,,210.0,84,total_buyers
0,2019_01_01,381.0,84,bookings
1,2019_02_01,395.0,84,bookings
2,2019_03_01,408.0,84,bookings
3,2019_04_01,295.0,84,bookings
4,2019_05_01,340.0,84,bookings
5,2019_06_01,135.0,84,bookings
6,2019_07_01,221.0,84,bookings
7,2019_08_01,463.0,84,bookings
8,2019_09_01,335.0,84,bookings
9,2019_10_01,376.0,84,bookings
10,2019_11_01,295.0,84,bookings
11,2019_12_01,450.0,84,bookings
12,2020_01_01,457.0,84,bookings
